,,,,,,,,
,ID точки,Дата,Входящий остаток (остаток на начало дня),Снятие (выдача наличных клиентам) ,Внесение (депозиты клиентов),Подкрепление (подкрепление отделения / загрузка банкомата службой инкассации),Вывоз (инкассация отделения / разгрузка банкомата),Исходящий остаток (остаток на конец дня)
,Банкомат_8,10.08.2018,1228700,174500,0,0,0,1054200
,Банкомат_8,11.08.2018,1054200,179100,0,0,0,875100
,Банкомат_8,12.08.2018,875100,173900,0,0,0,701200
,Банкомат_8,13.08.2018,701200,195900,0,0,0,505300
,Банкомат_8,14.08.2018,505300,80700,0,0,0,424600
,Банкомат_8,15.08.2018,424600,75700,0,0,0,348900
,Банкомат_8,16.08.2018,348900,78900,0,0,0,270000
,Банкомат_8,17.08.2018,270000,79500,0,4000000,270000,3920500
,Банкомат_8,18.08.2018,3920500,77700,0,0,0,3842800
,Банкомат_8,19.08.2018,3842800,76800,0,0,0,3766000
,Банкомат_8,20.08.2018,3766000,76800,0,0,0,3689200
,Банкомат_8,21.08.2018,3689200,83900,0,0,0,3605300
,Банкомат_8,22.08.2018,3605300,63200,0,0,0,3542100
,Банкомат_8,23.08.2018,3542100,78700,0,0,0,3463400
,Банкомат_8,24.08.2018,3463400,81600,0,0,0,3381800
,Банкомат_8,25.08.2018,3381800,74300,0,0,0,3307500
,Банкомат_8,26.08.2018,3307500,83900,0,0,0,3223600
,Банкомат_8,27.08.2018,3223600,65000,0,0,0,3158600
,Банкомат_8,28.08.2018,3158600,76000,0,0,0,3082600
,Банкомат_8,29.08.2018,3082600,76400,0,0,0,3006200
,Банкомат_8,30.08.2018,3006200,61900,0,0,0,2944300
,Банкомат_8,31.08.2018,2944300,61400,0,0,0,2882900
,Банкомат_8,01.09.2018,2882900,152900,0,0,0,2730000
,Банкомат_8,02.09.2018,2730000,146900,0,0,0,2583100
,Банкомат_8,03.09.2018,2583100,176600,0,0,0,2406500
,Банкомат_8,04.09.2018,2406500,77700,0,0,0,2328800
,Банкомат_8,05.09.2018,2328800,73000,0,0,0,2255800
,Банкомат_8,06.09.2018,2255800,82400,0,0,0,2173400
,Банкомат_8,07.09.2018,2173400,60800,0,0,0,2112600
,Банкомат_8,08.09.2018,2112600,82400,0,0,0,2030200
,Банкомат_8,09.09.2018,2030200,162500,0,0,0,1867700
,Банкомат_8,10.09.2018,1867700,176600,0,0,0,1691100
,Банкомат_8,11.09.2018,1691100,185900,0,0,0,1505200
,Банкомат_8,12.09.2018,1505200,160500,0,0,0,1344700
,Банкомат_8,13.09.2018,1344700,168300,0,0,0,1176400
,Банкомат_8,14.09.2018,1176400,67700,0,0,0,1108700
,Банкомат_8,15.09.2018,1108700,64400,0,0,0,1044300
,Банкомат_8,16.09.2018,1044300,79000,0,0,0,965300
,Банкомат_8,17.09.2018,965300,79000,0,0,0,886300
,Банкомат_8,18.09.2018,886300,67400,0,0,0,818900
,Банкомат_8,19.09.2018,818900,76800,0,0,0,742100
,Банкомат_8,20.09.2018,742100,63100,0,0,0,679000
,Банкомат_8,21.09.2018,679000,82600,0,0,0,596400
,Банкомат_8,22.09.2018,596400,68900,0,0,0,527500
,Банкомат_8,23.09.2018,527500,80700,0,0,0,446800
,Банкомат_8,24.09.2018,446800,69700,0,0,0,377100
,Банкомат_8,25.09.2018,377100,65700,0,0,0,311400
,Банкомат_8,26.09.2018,311400,72100,0,0,0,239300
,Банкомат_8,27.09.2018,239300,70000,0,4000000,239300,3930000
,Банкомат_8,28.09.2018,3930000,69000,0,0,0,3861000
,Банкомат_8,29.09.2018,3861000,77900,0,0,0,3783100
,Банкомат_8,30.09.2018,3783100,77000,0,0,0,3706100
,Банкомат_8,01.10.2018,3706100,157200,0,0,0,3548900
,Банкомат_8,02.10.2018,3548900,190600,0,0,0,3358300
,Банкомат_8,03.10.2018,3358300,179700,0,0,0,3178600
,Банкомат_8,04.10.2018,3178600,81100,0,0,0,3097500
,Банкомат_8,05.10.2018,3097500,69100,0,0,0,3028400
,Банкомат_8,06.10.2018,3028400,60900,0,0,0,2967500
,Банкомат_8,07.10.2018,2967500,75200,0,0,0,2892300
,Банкомат_8,08.10.2018,2892300,69400,0,0,0,2822900
,Банкомат_8,09.10.2018,2822900,166100,0,0,0,2656800
,Банкомат_8,10.10.2018,2656800,187800,0,0,0,2469000
,Банкомат_8,11.10.2018,2469000,190300,0,0,0,2278700
,Банкомат_8,12.10.2018,2278700,144900,0,0,0,2133800
,Банкомат_8,13.10.2018,2133800,181700,0,0,0,1952100
,Банкомат_8,14.10.2018,1952100,81100,0,0,0,1871000
,Банкомат_8,15.10.2018,1871000,78400,0,0,0,1792600
,Банкомат_8,16.10.2018,1792600,67900,0,0,0,1724700
,Банкомат_8,17.10.2018,1724700,64900,0,0,0,1659800
,Банкомат_8,18.10.2018,1659800,72800,0,0,0,1587000
,Банкомат_8,19.10.2018,1587000,77700,0,0,0,1509300
,Банкомат_8,20.10.2018,1509300,61100,0,0,0,1448200
,Банкомат_8,21.10.2018,1448200,64500,0,0,0,1383700
,Банкомат_8,22.10.2018,1383700,83200,0,0,0,1300500
,Банкомат_8,23.10.2018,1300500,61700,0,0,0,1238800
,Банкомат_8,24.10.2018,1238800,67000,0,0,0,1171800
,Банкомат_8,25.10.2018,1171800,65800,0,0,0,1106000
,Банкомат_8,26.10.2018,1106000,62700,0,0,0,1043300
,Банкомат_8,27.10.2018,1043300,68800,0,0,0,974500
,Банкомат_8,28.10.2018,974500,70400,0,0,0,904100
,Банкомат_8,29.10.2018,904100,74800,0,0,0,829300
,Банкомат_8,30.10.2018,829300,70200,0,0,0,759100
,Банкомат_8,31.10.2018,759100,82400,0,0,0,676700
,Банкомат_8,01.11.2018,676700,141000,0,0,0,535700
,Банкомат_8,02.11.2018,535700,160100,0,0,0,375600
,Банкомат_8,03.11.2018,375600,142300,0,0,0,233300
,Банкомат_8,04.11.2018,233300,66800,0,4000000,233300,3933200
,Банкомат_8,05.11.2018,3933200,68900,0,0,0,3864300
,Банкомат_8,06.11.2018,3864300,60200,0,0,0,3804100
,Банкомат_8,07.11.2018,3804100,62000,0,0,0,3742100
,Банкомат_8,08.11.2018,3742100,66600,0,0,0,3675500
,Банкомат_8,09.11.2018,3675500,192800,0,0,0,3482700
,Банкомат_8,10.11.2018,3482700,155000,0,0,0,3327700
,Банкомат_8,11.11.2018,3327700,154600,0,0,0,3173100
,Банкомат_8,12.11.2018,3173100,146400,0,0,0,3026700
,Банкомат_8,13.11.2018,3026700,178100,0,0,0,2848600
,Банкомат_8,14.11.2018,2848600,79100,0,0,0,2769500
,Банкомат_8,15.11.2018,2769500,65600,0,0,0,2703900
,Банкомат_8,16.11.2018,2703900,83300,0,0,0,2620600
,Банкомат_8,17.11.2018,2620600,71400,0,0,0,2549200
,Банкомат_8,18.11.2018,2549200,77900,0,0,0,2471300
,Банкомат_8,19.11.2018,2471300,67500,0,0,0,2403800
,Банкомат_8,20.11.2018,2403800,80400,0,0,0,2323400
,Банкомат_8,21.11.2018,2323400,76900,0,0,0,2246500
,Банкомат_8,22.11.2018,2246500,79000,0,0,0,2167500
,Банкомат_8,23.11.2018,2167500,61100,0,0,0,2106400
,Банкомат_8,24.11.2018,2106400,61000,0,0,0,2045400
,Банкомат_8,25.11.2018,2045400,63400,0,0,0,1982000
,Банкомат_8,26.11.2018,1982000,71600,0,0,0,1910400
,Банкомат_8,27.11.2018,1910400,70900,0,0,0,1839500
,Банкомат_8,28.11.2018,1839500,76900,0,0,0,1762600
,Банкомат_8,29.11.2018,1762600,72800,0,0,0,1689800
,Банкомат_8,30.11.2018,1689800,70600,0,0,0,1619200
,Банкомат_8,01.12.2018,1619200,168000,0,0,0,1451200
,Банкомат_8,02.12.2018,1451200,167900,0,0,0,1283300
,Банкомат_8,03.12.2018,1283300,161700,0,0,0,1121600
,Банкомат_8,04.12.2018,1121600,75700,0,0,0,1045900
,Банкомат_8,05.12.2018,1045900,81600,0,0,0,964300
,Банкомат_8,06.12.2018,964300,77500,0,0,0,886800
,Банкомат_8,07.12.2018,886800,63000,0,0,0,823800
,Банкомат_8,08.12.2018,823800,64600,0,0,0,759200
,Банкомат_8,09.12.2018,759200,183200,0,0,0,576000
,Банкомат_8,10.12.2018,576000,143700,0,0,0,432300
,Банкомат_8,11.12.2018,432300,196300,0,0,0,236000
,Банкомат_8,12.12.2018,236000,188200,0,4000000,236000,3811800
,Банкомат_8,13.12.2018,3811800,174800,0,0,0,3637000
,Банкомат_8,14.12.2018,3637000,60600,0,0,0,3576400
,Банкомат_8,15.12.2018,3576400,72300,0,0,0,3504100
,Банкомат_8,16.12.2018,3504100,60800,0,0,0,3443300
,Банкомат_8,17.12.2018,3443300,78200,0,0,0,3365100
,Банкомат_8,18.12.2018,3365100,62400,0,0,0,3302700
,Банкомат_8,19.12.2018,3302700,69300,0,0,0,3233400
,Банкомат_8,20.12.2018,3233400,80900,0,0,0,3152500
,Банкомат_8,21.12.2018,3152500,60700,0,0,0,3091800
,Банкомат_8,22.12.2018,3091800,67700,0,0,0,3024100
,Банкомат_8,23.12.2018,3024100,68200,0,0,0,2955900
,Банкомат_8,24.12.2018,2955900,81400,0,0,0,2874500
,Банкомат_8,25.12.2018,2874500,82000,0,0,0,2792500
,Банкомат_8,26.12.2018,2792500,74000,0,0,0,2718500
,Банкомат_8,27.12.2018,2718500,69500,0,0,0,2649000
,Банкомат_8,28.12.2018,2649000,66200,0,0,0,2582800
,Банкомат_8,29.12.2018,2582800,70600,0,0,0,2512200
,Банкомат_8,30.12.2018,2512200,61600,0,0,0,2450600
,Банкомат_8,31.12.2018,2450600,61100,0,0,0,2389500
,Банкомат_9,01.01.2018,3020000,114900,0,0,0,2905100
,Банкомат_9,02.01.2018,2905100,122400,0,0,0,2782700
,Банкомат_9,03.01.2018,2782700,138500,0,0,0,2644200
,Банкомат_9,04.01.2018,2644200,46600,0,0,0,2597600
,Банкомат_9,05.01.2018,2597600,52000,0,0,0,2545600
,Банкомат_9,06.01.2018,2545600,42600,0,0,0,2503000
,Банкомат_9,07.01.2018,2503000,45600,0,0,0,2457400
,Банкомат_9,08.01.2018,2457400,54400,0,0,0,2403000
,Банкомат_9,09.01.2018,2403000,137400,0,0,0,2265600
,Банкомат_9,10.01.2018,2265600,108500,0,0,0,2157100
,Банкомат_9,11.01.2018,2157100,114600,0,0,0,2042500
,Банкомат_9,12.01.2018,2042500,105200,0,0,0,1937300
,Банкомат_9,13.01.2018,1937300,133200,0,0,0,1804100
,Банкомат_9,14.01.2018,1804100,46200,0,0,0,1757900
,Банкомат_9,15.01.2018,1757900,48000,0,0,0,1709900
,Банкомат_9,16.01.2018,1709900,51700,0,0,0,1658200
,Банкомат_9,17.01.2018,1658200,53800,0,0,0,1604400
,Банкомат_9,18.01.2018,1604400,46600,0,0,0,1557800
,Банкомат_9,19.01.2018,1557800,46900,0,0,0,1510900
,Банкомат_9,20.01.2018,1510900,51700,0,0,0,1459200
,Банкомат_9,21.01.2018,1459200,53100,0,0,0,1406100
,Банкомат_9,22.01.2018,1406100,45000,0,0,0,1361100
,Банкомат_9,23.01.2018,1361100,50300,0,0,0,1310800
,Банкомат_9,24.01.2018,1310800,54900,0,0,0,1255900
,Банкомат_9,25.01.2018,1255900,40300,0,0,0,1215600
,Банкомат_9,26.01.2018,1215600,49400,0,0,0,1166200
,Банкомат_9,27.01.2018,1166200,51600,0,0,0,1114600
,Банкомат_9,28.01.2018,1114600,50900,0,0,0,1063700
,Банкомат_9,29.01.2018,1063700,49000,0,0,0,1014700
,Банкомат_9,30.01.2018,1014700,49100,0,0,0,965600
,Банкомат_9,31.01.2018,965600,51800,0,0,0,913800
,Банкомат_9,01.02.2018,913800,146700,0,0,0,767100
,Банкомат_9,02.02.2018,767100,105500,0,0,0,661600
,Банкомат_9,03.02.2018,661600,142800,0,0,0,518800
,Банкомат_9,04.02.2018,518800,44800,0,0,0,474000
,Банкомат_9,05.02.2018,474000,48100,0,0,0,425900
,Банкомат_9,06.02.2018,425900,48000,0,0,0,377900
,Банкомат_9,07.02.2018,377900,47900,0,0,0,330000
,Банкомат_9,08.02.2018,330000,41800,0,0,0,288200
,Банкомат_9,09.02.2018,288200,111400,0,3000000,288200,2888600
,Банкомат_9,10.02.2018,2888600,111200,0,0,0,2777400
,Банкомат_9,11.02.2018,2777400,140400,0,0,0,2637000
,Банкомат_9,12.02.2018,2637000,149900,0,0,0,2487100
,Банкомат_9,13.02.2018,2487100,115000,0,0,0,2372100
,Банкомат_9,14.02.2018,2372100,41600,0,0,0,2330500
,Банкомат_9,15.02.2018,2330500,40300,0,0,0,2290200
,Банкомат_9,16.02.2018,2290200,45900,0,0,0,2244300
,Банкомат_9,17.02.2018,2244300,46100,0,0,0,2198200
,Банкомат_9,18.02.2018,2198200,51300,0,0,0,2146900
,Банкомат_9,19.02.2018,2146900,47800,0,0,0,2099100
,Банкомат_9,20.02.2018,2099100,45700,0,0,0,2053400
,Банкомат_9,21.02.2018,2053400,52000,0,0,0,2001400
,Банкомат_9,22.02.2018,2001400,52300,0,0,0,1949100
,Банкомат_9,23.02.2018,1949100,44500,0,0,0,1904600
,Банкомат_9,24.02.2018,1904600,54000,0,0,0,1850600
,Банкомат_9,25.02.2018,1850600,51000,0,0,0,1799600
,Банкомат_9,26.02.2018,1799600,42700,0,0,0,1756900
,Банкомат_9,27.02.2018,1756900,53300,0,0,0,1703600
,Банкомат_9,28.02.2018,1703600,47300,0,0,0,1656300
,Банкомат_9,01.03.2018,1656300,124500,0,0,0,1531800
,Банкомат_9,02.03.2018,1531800,123400,0,0,0,1408400
,Банкомат_9,03.03.2018,1408400,135700,0,0,0,1272700
,Банкомат_9,04.03.2018,1272700,52800,0,0,0,1219900
,Банкомат_9,05.03.2018,1219900,53200,0,0,0,1166700
,Банкомат_9,06.03.2018,1166700,43700,0,0,0,1123000
,Банкомат_9,07.03.2018,1123000,48900,0,0,0,1074100
,Банкомат_9,08.03.2018,1074100,44400,0,0,0,1029700
,Банкомат_9,09.03.2018,1029700,145400,0,0,0,884300
,Банкомат_9,10.03.2018,884300,135100,0,0,0,749200
,Банкомат_9,11.03.2018,749200,141100,0,0,0,608100
,Банкомат_9,12.03.2018,608100,118700,0,0,0,489400
,Банкомат_9,13.03.2018,489400,119500,0,0,0,369900
,Банкомат_9,14.03.2018,369900,46300,0,0,0,323600
,Банкомат_9,15.03.2018,323600,51400,0,0,0,272200
,Банкомат_9,16.03.2018,272200,48300,0,3000000,272200,2951700
,Банкомат_9,17.03.2018,2951700,41800,0,0,0,2909900
,Банкомат_9,18.03.2018,2909900,45000,0,0,0,2864900
,Банкомат_9,19.03.2018,2864900,42800,0,0,0,2822100
,Банкомат_9,20.03.2018,2822100,40400,0,0,0,2781700
,Банкомат_9,21.03.2018,2781700,46900,0,0,0,2734800
,Банкомат_9,22.03.2018,2734800,55800,0,0,0,2679000
,Банкомат_9,23.03.2018,2679000,50700,0,0,0,2628300
,Банкомат_9,24.03.2018,2628300,43300,0,0,0,2585000
,Банкомат_9,25.03.2018,2585000,42400,0,0,0,2542600
,Банкомат_9,26.03.2018,2542600,44000,0,0,0,2498600
,Банкомат_9,27.03.2018,2498600,49600,0,0,0,2449000
,Банкомат_9,28.03.2018,2449000,44300,0,0,0,2404700
,Банкомат_9,29.03.2018,2404700,43300,0,0,0,2361400
,Банкомат_9,30.03.2018,2361400,49600,0,0,0,2311800
,Банкомат_9,31.03.2018,2311800,46000,0,0,0,2265800
,Банкомат_9,01.04.2018,2265800,123700,0,0,0,2142100
,Банкомат_9,02.04.2018,2142100,131600,0,0,0,2010500
,Банкомат_9,03.04.2018,2010500,129300,0,0,0,1881200
,Банкомат_9,04.04.2018,1881200,55700,0,0,0,1825500
,Банкомат_9,05.04.2018,1825500,51800,0,0,0,1773700
,Банкомат_9,06.04.2018,1773700,48000,0,0,0,1725700
,Банкомат_9,07.04.2018,1725700,41000,0,0,0,1684700
,Банкомат_9,08.04.2018,1684700,51600,0,0,0,1633100
,Банкомат_9,09.04.2018,1633100,130400,0,0,0,1502700
,Банкомат_9,10.04.2018,1502700,146600,0,0,0,1356100
,Банкомат_9,11.04.2018,1356100,132500,0,0,0,1223600
,Банкомат_9,12.04.2018,1223600,114000,0,0,0,1109600
,Банкомат_9,13.04.2018,1109600,150000,0,0,0,959600
,Банкомат_9,14.04.2018,959600,40500,0,0,0,919100
,Банкомат_9,15.04.2018,919100,42200,0,0,0,876900
,Банкомат_9,16.04.2018,876900,48300,0,0,0,828600
,Банкомат_9,17.04.2018,828600,49000,0,0,0,779600
,Банкомат_9,18.04.2018,779600,49500,0,0,0,730100
,Банкомат_9,19.04.2018,730100,54900,0,0,0,675200
,Банкомат_9,20.04.2018,675200,44400,0,0,0,630800
,Банкомат_9,21.04.2018,630800,51200,0,0,0,579600
,Банкомат_9,22.04.2018,579600,55200,0,0,0,524400
,Банкомат_9,23.04.2018,524400,54900,0,0,0,469500
,Банкомат_9,24.04.2018,469500,40700,0,0,0,428800
,Банкомат_9,25.04.2018,428800,51500,0,0,0,377300
,Банкомат_9,26.04.2018,377300,42700,0,0,0,334600
,Банкомат_9,27.04.2018,334600,42000,0,0,0,292600
,Банкомат_9,28.04.2018,292600,40100,0,3000000,292600,2959900
,Банкомат_9,29.04.2018,2959900,40500,0,0,0,2919400
,Банкомат_9,30.04.2018,2919400,40200,0,0,0,2879200
,Банкомат_9,01.05.2018,2879200,106900,0,0,0,2772300
,Банкомат_9,02.05.2018,2772300,123600,0,0,0,2648700
,Банкомат_9,03.05.2018,2648700,143500,0,0,0,2505200
,Банкомат_9,04.05.2018,2505200,46600,0,0,0,2458600
,Банкомат_9,05.05.2018,2458600,48400,0,0,0,2410200
,Банкомат_9,06.05.2018,2410200,52800,0,0,0,2357400
,Банкомат_9,07.05.2018,2357400,41500,0,0,0,2315900
,Банкомат_9,08.05.2018,2315900,53000,0,0,0,2262900
,Банкомат_9,09.05.2018,2262900,125100,0,0,0,2137800
,Банкомат_9,10.05.2018,2137800,119600,0,0,0,2018200
,Банкомат_9,11.05.2018,2018200,131200,0,0,0,1887000
,Банкомат_9,12.05.2018,1887000,112300,0,0,0,1774700
,Банкомат_9,13.05.2018,1774700,108100,0,0,0,1666600
,Банкомат_9,14.05.2018,1666600,51800,0,0,0,1614800
,Банкомат_9,15.05.2018,1614800,46300,0,0,0,1568500
,Банкомат_9,16.05.2018,1568500,41700,0,0,0,1526800
,Банкомат_9,17.05.2018,1526800,49000,0,0,0,1477800
,Банкомат_9,18.05.2018,1477800,51800,0,0,0,1426000
,Банкомат_9,19.05.2018,1426000,40300,0,0,0,1385700
,Банкомат_9,20.05.2018,1385700,40800,0,0,0,1344900
,Банкомат_9,21.05.2018,1344900,55600,0,0,0,1289300
,Банкомат_9,22.05.2018,1289300,51400,0,0,0,1237900
,Банкомат_9,23.05.2018,1237900,40200,0,0,0,1197700
,Банкомат_9,24.05.2018,1197700,50200,0,0,0,1147500
,Банкомат_9,25.05.2018,1147500,46400,0,0,0,1101100
,Банкомат_9,26.05.2018,1101100,49000,0,0,0,1052100
,Банкомат_9,27.05.2018,1052100,44900,0,0,0,1007200
,Банкомат_9,28.05.2018,1007200,43100,0,0,0,964100
,Банкомат_9,29.05.2018,964100,51400,0,0,0,912700
,Банкомат_9,30.05.2018,912700,42500,0,0,0,870200
,Банкомат_9,31.05.2018,870200,49100,0,0,0,821100
,Банкомат_9,01.06.2018,821100,131500,0,0,0,689600
,Банкомат_9,02.06.2018,689600,108500,0,0,0,581100
,Банкомат_9,03.06.2018,581100,128000,0,0,0,453100
,Банкомат_9,04.06.2018,453100,43600,0,0,0,409500
,Банкомат_9,05.06.2018,409500,47700,0,0,0,361800
,Банкомат_9,06.06.2018,361800,48900,0,0,0,312900
,Банкомат_9,07.06.2018,312900,47000,0,0,0,265900
,Банкомат_9,08.06.2018,265900,40400,0,3000000,265900,2959600
,Банкомат_9,09.06.2018,2959600,106300,0,0,0,2853300
,Банкомат_9,10.06.2018,2853300,129600,0,0,0,2723700
,Банкомат_9,11.06.2018,2723700,125800,0,0,0,2597900
,Банкомат_9,12.06.2018,2597900,120100,0,0,0,2477800
,Банкомат_9,13.06.2018,2477800,138500,0,0,0,2339300
,Банкомат_9,14.06.2018,2339300,45000,0,0,0,2294300
,Банкомат_9,15.06.2018,2294300,53000,0,0,0,2241300
,Банкомат_9,16.06.2018,2241300,45700,0,0,0,2195600
,Банкомат_9,17.06.2018,2195600,54400,0,0,0,2141200
,Банкомат_9,18.06.2018,2141200,49700,0,0,0,2091500
,Банкомат_9,19.06.2018,2091500,46700,0,0,0,2044800
,Банкомат_9,20.06.2018,2044800,42600,0,0,0,2002200
,Банкомат_9,21.06.2018,2002200,46700,0,0,0,1955500
,Банкомат_9,22.06.2018,1955500,53500,0,0,0,1902000
,Банкомат_9,23.06.2018,1902000,43400,0,0,0,1858600
,Банкомат_9,24.06.2018,1858600,49600,0,0,0,1809000
,Банкомат_9,25.06.2018,1809000,48400,0,0,0,1760600
,Банкомат_9,26.06.2018,1760600,40400,0,0,0,1720200
,Банкомат_9,27.06.2018,1720200,54600,0,0,0,1665600
,Банкомат_9,28.06.2018,1665600,40500,0,0,0,1625100
,Банкомат_9,29.06.2018,1625100,46900,0,0,0,1578200
,Банкомат_9,30.06.2018,1578200,48300,0,0,0,1529900
,Банкомат_9,01.07.2018,1529900,105900,0,0,0,1424000
,Банкомат_9,02.07.2018,1424000,117300,0,0,0,1306700
,Банкомат_9,03.07.2018,1306700,140300,0,0,0,1166400
,Банкомат_9,04.07.2018,1166400,43500,0,0,0,1122900
,Банкомат_9,05.07.2018,1122900,41700,0,0,0,1081200
,Банкомат_9,06.07.2018,1081200,44500,0,0,0,1036700
,Банкомат_9,07.07.2018,1036700,41800,0,0,0,994900
,Банкомат_9,08.07.2018,994900,41300,0,0,0,953600
,Банкомат_9,09.07.2018,953600,140000,0,0,0,813600
,Банкомат_9,10.07.2018,813600,141800,0,0,0,671800
,Банкомат_9,11.07.2018,671800,145200,0,0,0,526600
